"","TCGA-ZS-A9CD-01A-11R-A37K-07","TCGA-UB-A7MD-01A-12R-A352-07","TCGA-BW-A5NQ-01A-11R-A27V-07","TCGA-DD-AACX-01A-11R-A41C-07","TCGA-GJ-A9DB-01A-11R-A37K-07","TCGA-DD-A1ED-01A-11R-A155-07","TCGA-DD-AAD2-01A-11R-A41C-07","TCGA-DD-AAE9-01A-11R-A41C-07","TCGA-RG-A7D4-01A-12R-A33R-07","TCGA-2Y-A9GW-01A-11R-A38B-07","TCGA-MI-A75G-01A-11R-A32O-07","TCGA-DD-AACH-01A-11R-A41C-07","TCGA-RC-A7SF-01A-11R-A352-07","TCGA-ZS-A9CF-02A-11R-A38B-07","TCGA-ZS-A9CF-01A-11R-A38B-07","TCGA-DD-A73A-01A-12R-A32O-07","TCGA-2Y-A9HB-01A-11R-A39D-07","TCGA-EP-A26S-11A-12R-A16W-07","TCGA-EP-A26S-01A-11R-A16W-07","TCGA-DD-AACK-01A-11R-A41C-07","TCGA-DD-A73E-01A-12R-A32O-07","TCGA-2Y-A9H9-01A-21R-A39D-07","TCGA-KR-A7K0-01A-12R-A33R-07","TCGA-5C-A9VH-01A-11R-A37K-07","TCGA-DD-AAW3-01A-11R-A41C-07","TCGA-DD-AAC8-01A-11R-A41C-07","TCGA-K7-A5RG-01A-11R-A28V-07","TCGA-DD-AACA-02A-11R-A41C-07","TCGA-DD-AACA-01A-11R-A41C-07","TCGA-DD-AACA-02B-11R-A41C-07","TCGA-DD-AADS-01A-11R-A41C-07","TCGA-K7-A5RF-01A-11R-A28V-07","TCGA-DD-AAEH-01A-11R-A41C-07","TCGA-KR-A7K2-01A-12R-A33R-07","TCGA-DD-A4NF-01A-11R-A27V-07","TCGA-DD-A11C-11A-11R-A131-07","TCGA-DD-A11C-01A-11R-A131-07","TCGA-2Y-A9H4-01A-11R-A38B-07","TCGA-K7-A6G5-01A-11R-A311-07","TCGA-DD-A4NI-01A-11R-A27V-07","TCGA-DD-A11A-11A-11R-A131-07","TCGA-DD-A11A-01A-11R-A131-07","TCGA-DD-AACF-01A-11R-A41C-07","TCGA-DD-AAEI-01A-11R-A41C-07","TCGA-DD-A11B-01A-11R-A131-07","TCGA-DD-A11B-11A-11R-A131-07","TCGA-DD-AAW2-01A-11R-A41C-07","TCGA-G3-AAV5-01A-11R-A37K-07","TCGA-DD-A4NO-01A-11R-A28V-07","TCGA-DD-A1EA-01A-11R-A131-07","TCGA-4R-AA8I-01A-11R-A38B-07","TCGA-MI-A75C-01A-11R-A32O-07","TCGA-G3-A25S-01A-11R-A16W-07","TCGA-DD-A39Y-01A-11R-A213-07","TCGA-2Y-A9GX-01A-11R-A38B-07","TCGA-G3-A25V-01A-11R-A16W-07","TCGA-BC-A69H-01A-11R-A311-07","TCGA-G3-A5SL-01A-11R-A27V-07","TCGA-DD-AAEA-01A-11R-A41C-07","TCGA-G3-A3CI-01A-11R-A213-07","TCGA-DD-AACI-01A-11R-A41C-07"
"CHRNA3",-4.60494281134497,-2.78145290011287,-4.02381541944477,-4.60494281134497,-2.93799530453568,-3.82222777402789,-4.60494281134497,-4.60494281134497,-3.13087208924104,-2.69397911018006,-4.60494281134497,-2.8557571424843,-4.60494281134497,-3.55258458877204,-3.48681158256442,-3.94975715973142,-4.06338016988276,-4.60494281134497,-3.52531698400014,-4.60494281134497,-2.45355843627924,-4.60494281134497,-2.23216925082517,-3.92032856485192,-4.60494281134497,-0.211436391587519,-3.1922081662416,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-3.91007790998519,0.218407242423923,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.17102454058748,-4.60494281134497,-4.60494281134497,-4.01904570649195,0.774374980188096,-3.846502599059,-4.60494281134497,-3.43033796646714,-4.60494281134497,-3.55181436827853,-1.21431807778858,-3.28934596287836,-3.99022727752449,-4.11979019094688,-4.60494281134497,-4.60494281134497,-4.60494281134497,-2.99028346008397,-4.60494281134497,1.72995945178083,-4.60494281134497
"PPP4R4",2.22955022043058,2.40610456787553,1.61249425426534,-0.389758392997516,3.79674792667006,2.12533508330843,2.51763901190446,1.96417404928061,0.901302438687759,3.90183336997051,1.40461286821664,1.30296189263828,1.98384335885948,2.84162451275544,2.85459617620745,2.06985780359341,1.30725840527247,1.58994827643746,1.98028462433074,0.768067915997423,1.52126142499096,2.48215092298557,2.01226892095524,3.43584868508758,2.52395227334411,0.300621268888066,2.0336601106201,0.659293500469681,2.29402383798729,-2.30044602969749,1.18463187688013,1.54570586983046,1.83005085184869,1.83806477725018,3.4962057396783,2.17705455917386,3.20145129901986,2.55931153725738,2.27144167247722,2.3736075882206,2.02296189364236,2.60599024533605,1.75894777718596,2.6362453875848,3.96971559401177,1.56980413747669,3.27652649549176,-0.293174032839889,3.45692427508485,3.10624076187393,3.17905579524302,1.21756570125471,0.23427680351845,1.40757436146255,0.777413448176252,2.2643977518028,-0.621397939649387,3.06413339481809,3.33735635985085,2.4242191225371,1.31569584650378
"LUC7L3",5.13405845193573,4.84906119985843,6.43541525298774,6.03021333795333,6.28983615969909,4.98712359619716,5.31806144354602,5.54734618176971,6.62433868507306,5.52524192817508,5.20338008209833,6.47395851821229,5.6888540149055,6.66091714367195,6.44960156063574,5.90271890962135,5.88789974039273,3.893154484775,6.14872107444636,5.52044176670087,5.77952263967251,5.96439953041427,6.19934827933934,6.05194870084378,5.91444190197935,6.15018137520094,6.21968570597105,6.94833365409556,6.03883487354446,5.95998479464208,4.1328176953573,4.65099869936585,5.53462747296855,5.45199355716905,5.98146973587564,4.76809842046714,5.32200566899815,5.62374175773216,4.96009580485767,5.40276579534924,4.316564114355,5.34286120579755,5.13955861554836,4.78047901954143,5.6132806433304,4.0191395245837,5.34412592904776,6.21938228972316,5.7998634234317,5.69409781215302,5.98468054713467,5.49563488257338,7.6768134852865,6.2905815211619,6.04826645223829,5.19623150180655,5.19911471719925,5.44972225124456,6.38096878866469,5.26076557720038,5.19686768691957
"PAX3",-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-3.97840550875772,-4.16114235358469,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-3.95382188646412,-4.60494281134497,-4.60494281134497,-4.60494281134497,-3.67054221752979,-4.60494281134497,-3.80392885274473,-2.69150280477972,-4.60494281134497,-4.1165499458227,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-3.52887930049802,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.1594588108271,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-3.75363372336367,-1.73970647367512,-4.60494281134497,-4.60494281134497,-3.47667516959442,-4.60494281134497,-3.99022727752449,-4.60494281134497,-4.60494281134497,-4.05535457294121,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497
"TNFRSF6B",-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497
"DLX5",-1.20210239939299,-2.4174572942755,-2.61358618731397,-4.60494281134497,-3.20902170634054,-2.29401822511202,-3.38837301945038,-3.06027205294958,-1.21497485374086,-3.97070230234049,-3.67920933334453,-3.24067384705189,-2.65935784284407,-3.98486455655555,-2.86452795353963,-3.50084962667902,-4.06338016988276,-4.60494281134497,-3.29189988951384,-0.334026461483331,-2.65306325096383,-3.75233469843435,-4.60494281134497,-3.10831863961755,-3.816213989716,-4.60494281134497,-1.89534816539073,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-3.14168678282813,-3.91007790998519,-3.33429542510553,-3.62407775294788,-2.7842956269541,-4.60494281134497,-4.04377196703405,-1.82094630229933,-4.60494281134497,-3.74117274271599,-4.60494281134497,-4.60494281134497,0.35637221722623,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,1.04517205076181,-4.60494281134497,-3.99022727752449,-4.11979019094688,-4.60494281134497,-3.65833487355108,-3.97375940059036,-2.80798323248037,-3.55551510222658,-2.2502877615017,-4.60494281134497
"RSPH10B2",-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.06906414248291,-4.60494281134497,-4.60494281134497,-3.98486455655555,-3.9401613687732,-4.60494281134497,-4.60494281134497,-3.82038174361691,-4.60494281134497,-3.55932172003547,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.09016110063918,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-3.09084655006379,-4.60494281134497,-3.62407775294788,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.15290247293397,-3.56742517533117,-4.10935631841065,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-3.55181436827853,-3.93321421855048,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.05535457294121,-4.60494281134497,-4.10671383873161,-4.60494281134497,-4.60494281134497,-4.60494281134497
"DLG1-AS1",-3.12175259479551,-3.59362939971946,-1.03055148949047,-1.75645306377456,-3.20902170634054,-3.82222777402789,-3.8720505889844,-4.60494281134497,-2.41714564683946,-3.19549141810128,-4.60494281134497,-2.1908720711846,-4.60494281134497,-2.52710122459671,-3.48681158256442,-3.94975715973142,-4.06338016988276,-3.82038174361691,-3.80392885274473,-4.09327041270484,-3.50227599231384,-4.1165499458227,-3.99857651020869,-4.60494281134497,-3.30915911566372,-2.54814131002633,-1.77803518584309,-2.87784245509847,-2.76794110335737,-3.14493978382146,-1.80558590362843,-4.01967543387115,-4.60494281134497,-4.60494281134497,-4.60494281134497,-3.04555038318017,-3.54467909153188,-0.161543390470509,-4.04377196703405,-3.53186251215753,-4.17102454058748,-2.81443649475911,-3.01569936497615,-4.01904570649195,-2.22977429989195,-3.846502599059,-3.75363372336367,-3.43033796646714,-4.60494281134497,-3.55181436827853,-2.41657894902435,-2.29146256779369,-3.99022727752449,-4.11979019094688,-4.60494281134497,-4.60494281134497,-3.20085451743563,-4.10671383873161,-1.93851720367303,-2.99265655227887,-3.58549243432183
"PFDN5",-1.68196560155348,-0.29814910747084,-0.1241110854623,-0.0355517700963498,0.0659811800413625,-0.76430231003387,-0.268869469481032,-0.574695148016606,0.974656428141476,0.0238995252930781,-0.703393155085815,-0.348968428896317,0.306258882709939,1.43883877954717,1.00967585630125,-0.558792118995683,-0.306469440158817,-2.51695163012077,-0.261502561628313,0.0662294689415449,-0.373322210072883,0.598901570922555,1.39984630212873,0.447535023696242,0.121033147529016,-0.140872057580705,0.0607946978320711,0.588178794080977,-0.14484776770581,0.275507774680545,-3.87170410676592,-1.43420494835834,-0.0293343081514978,0.363973188351738,-0.329557632328719,-2.05201434664464,-0.871565657160155,-0.809635366592809,-0.388313470808003,-0.44089806625529,-1.60170919799633,-1.2226134721221,0.156124209086857,-1.01741160471973,-0.0179497735136163,-2.98436483330939,-0.811442674736279,-0.842263982551572,0.172891221950472,-0.377054980935279,0.784474404068614,0.892517350796293,-0.236420744088107,-1.71824773185724,0.663293988900852,0.148094813198996,-1.31490786365156,-0.618602120576002,0.0733150196964813,-0.479053954606291,-0.984519230136167
"INKA1",0.669651077522245,0.586899638747544,0.266556757499635,-1.23985361799676,-0.0628050818449432,-0.383920098013888,0.0670751080493791,-0.0194695692023498,-0.733918356138484,0.874595434937402,0.00332795984215955,0.838344803965589,-0.13868435245177,-0.420450373845943,-1.23125988161598,0.0797188331334958,0.604054666239432,-1.27839079919422,-0.315246201979739,0.0662294689415449,0.170781889433165,-0.767495988737652,0.433651941304391,1.61383703913867,0.121033147529016,1.02333419376637,0.122451648732848,0.434481731120424,0.79295193204403,0.140755377472893,-0.0903090505998685,-0.394624422887556,0.498919533611387,0.647683665217185,-0.477187592144951,-1.05525722153503,0.494475363341687,0.9656424415742,0.494463159227662,-0.888706129720345,-2.12942513411593,-1.4036420723099,0.208600099152186,-0.31688215438739,-1.19455861720939,-1.28422870911625,0.580211665900167,-0.0943997731932606,0.291956528818684,-1.26328303960269,0.414223805273044,-0.329564345018424,0.00240322927885583,0.603576555525001,-0.280584535228352,0.574518856500033,1.43425095094347,-0.0901032418941996,0.132365817994079,0.18924818922574,1.68112492534347
"SLC2A4",1.37804241734855,1.97194690447247,1.13862311458685,1.89360803294678,2.74919775163165,3.40924863679163,1.58793118686772,2.98555054826933,3.0903090659363,0.663498686028539,1.73613263514464,2.40984050047291,0.509960698361041,2.87672165856394,3.35270358941879,-1.17573981881093,3.98216563131917,1.06343739994448,2.93871785947998,0.0782321802007147,4.43865442453721,0.222669096332539,1.15758745296821,2.09034111141699,2.14927780446503,1.73614020663043,1.56357170669353,4.53308398192119,4.90665666697274,4.25218405594484,-1.443312900201,0.30283174940736,1.57424010345868,2.5392295771541,3.70113059016975,2.02933819355205,2.08182930143327,0.943748881370498,0.66415871084927,-0.273336132816644,0.871156811253858,3.01959042318393,-2.60012763956503,-2.28077268286927,-0.0433107879718254,0.603198085001666,3.95476399935563,-0.887513033688762,0.928418185695748,2.09830135871096,0.304640404670059,1.08513329478959,2.04388037462459,-0.660981963411777,1.36911798583081,0.796497958222809,1.51616313760248,2.35787882013457,-0.11989130239687,4.51792601218527,4.67442750524035
"SUMO2",5.76226655555971,6.27167308147266,7.09669627545565,6.09395762379956,5.89455872198642,5.53922279890476,5.65515573230969,5.72762626710715,7.12236045986569,5.73336814903837,6.51518743700613,6.64785842497946,5.51340804071254,6.95168946443587,6.5952497573969,5.59393729030205,5.73453763322555,4.85608919894854,5.7716069872781,5.71412779148921,6.51047072815654,6.24602671485958,5.99357253307172,6.36269346672473,6.12004633839417,6.90256055652291,6.19926445361632,7.63471486886324,7.12597949750975,8.13203965792583,4.89154628690574,5.198486967137,5.94352606784901,6.09294584811004,5.84582624388555,4.9804610744215,6.4187465214225,6.01614172794064,5.33237261410527,6.47744858269341,5.04269389856351,6.02105892384106,6.54421629799565,5.47400412154352,6.05054086734618,5.08169113100052,5.95727468409953,6.81272525262539,5.87950099192898,6.16470078642079,6.17477750902633,5.56316362481343,7.11459609993706,6.54650927007231,5.98087912186716,5.43161606261531,6.98272629542465,6.08230326097256,6.2218405010173,5.11704060294756,6.00447856681904
"PLXNC1",3.10858397407455,1.98721616586474,3.49208756246318,-0.00448124958232812,6.25564192672046,1.98134508749712,2.86334212036491,1.58293489353881,2.75250003061347,4.62266965441531,2.96435426518682,5.30230659024564,1.51288816675724,5.25187717639088,4.15513658148819,3.50834577230332,2.92320600974702,1.6795992452604,1.52508707045907,2.17335573551403,2.76720926141965,6.27376581838501,1.26458777116206,3.89378541570016,-0.64600435099613,0.75382717794003,5.22356167970168,3.16455158399356,2.47865642738861,1.98653275213386,3.09312579340405,2.44035881968082,1.63140341049969,2.68894883706687,-0.102779606222292,1.05772050711029,4.03903345438763,4.27321486086328,0.831901603888692,3.8561876566298,1.62463326421808,3.39710613824477,3.234335786042,4.84079866053954,5.02993720279599,0.873207865486966,0.446668107070532,0.589766614488716,4.88572325855879,2.09084017178576,4.40546517653994,0.291733720287866,3.9801534483962,3.59671411657397,4.59830511817323,2.25866495451603,1.93738135310526,0.567411801504802,5.49640404680179,4.33663384199652,3.4559203529652
"TMEM64",5.71102557332467,5.86052341350017,5.8439852579754,5.74096038188189,5.49351578007121,3.9116447110923,4.83813735677691,6.26421951535483,5.73029312979714,6.36299576156337,5.02812741378974,5.25603621801884,6.57473409176043,5.51673971762769,4.5482382395979,6.31807825304708,4.68405384750605,4.36169124981134,5.13240686093485,5.00912837550334,5.23358011407485,4.03255472063918,5.56746052423793,4.69178856013466,5.80220147479523,6.79136005142702,5.18885640612102,5.285743178485,6.58177768167996,4.82470643797694,2.46971336635351,4.32226574144885,4.63007149674213,3.83331534916131,7.72258869364594,5.00942357382844,5.3663548768007,4.72861256089894,5.22190666544288,5.58059221923779,3.9256325763642,5.27544587401594,3.96560642757474,6.01072589640424,6.32158250600659,5.04738181069161,5.98463607179518,5.51133332014842,6.24459145820095,6.03560628153441,5.34474602357648,5.88135073994337,4.84544715529739,5.43548351758467,6.00059584255629,4.98679649585182,5.12179218847821,7.24228431635608,4.70886296806119,3.8703631567981,4.06659834863944
"CMTM8",4.44034240877997,4.25201804335853,5.60692924438781,5.07405288866609,4.93192270163017,3.85521874872556,3.92791138978708,5.59162822162716,4.79354353358256,4.3451629927822,4.98246141969414,5.06011961033424,4.2728910172017,5.22404072781349,5.37952160105921,4.63205171252346,3.96842876622803,4.3236891689236,4.3289804454352,5.0016638362789,3.01875370459497,4.02083117219612,4.38450760327727,4.99248545044704,4.21549787399929,5.28720852588072,4.71305422900042,4.98545292770523,2.71380639171031,5.20351019059264,2.29669220509737,4.17732926161299,4.9096743276091,3.37351331122733,1.64057182470913,3.97868101504259,4.26333243191091,4.29931206847628,4.14918424246014,4.25276059090097,3.40548464031141,4.49686980991962,3.6470054637485,4.37513355601337,5.20101115820828,4.1611318644006,5.43288309443732,4.72199967953776,3.85715724588331,4.59463981351308,4.86352996618728,4.3703524792313,5.56793076437675,4.91255500201811,4.50060683857485,4.56369048578969,4.03694337544389,4.45999450420436,5.2420353572378,4.7655850150755,4.01856240053987
"FAM162A",6.23424303616465,6.50471700531049,6.54402794899345,5.7137763980151,5.51341691861881,5.16549400263055,5.87169427165589,7.49091834744596,6.29264438586375,5.43505838918068,6.96939683935594,5.94682816527183,6.68038802159534,4.42551385690386,5.3164786250563,6.0969481034882,6.74912416468732,6.60964516112668,6.06869594093125,6.07636674135622,6.18028679950871,6.00401595465874,5.93301531446523,6.77995535242935,6.25210629823166,5.18360536551898,7.52508474496163,6.62018961618602,6.11085579360121,7.1750841554197,7.64713312132763,6.39878619581342,6.64085735260985,5.67730207868026,6.27365520369675,5.80364129307637,5.71356151269925,7.3449780729527,5.90277898454118,6.01434456729745,4.91612124722558,6.24390888080886,5.52688159159755,6.10737217564416,6.22298641942726,5.77791185870157,5.97481532504116,7.10249763234961,5.91332541080028,4.30010100171315,4.94681799122926,6.40547466554619,8.25957412510214,7.83398022559495,5.96691531500557,5.79012450238491,6.33718722991853,6.06377862375117,6.89365324883156,6.43794334937022,7.06349911018114
"GSTP1",4.36140165289202,4.57110874583523,4.62552341951139,2.2238667574006,4.10288846711957,4.13469041051061,5.13361594249282,2.7096034874275,4.64135562434933,4.95787344578237,2.99478321806441,4.14074054610598,3.03938479619351,3.04430315720244,3.23232323225108,3.51133742898326,4.26803374672265,4.14393929916123,3.70781709342479,2.85767559562227,2.66365042950202,3.4746888357596,4.10384271065839,4.59529909858599,3.32149961184586,3.49516426637999,5.45985403081489,3.12427306378345,3.32901847742557,2.80799025986051,4.73814749770555,5.7363774114619,4.26858575916975,4.41946438429956,2.75614190406992,3.74466393338763,3.93349898818101,4.09100224041,4.26367085245045,3.6699236232373,3.98464400159756,2.95211082892406,3.92697728764923,3.58767415892577,2.57145148075139,4.27352995907016,3.29121086165399,3.1610990447729,3.53383746270406,3.31596393055795,3.75664225259506,2.54443512777836,3.84860140923388,6.85813272896154,5.54834745483715,4.9302184019042,5.53219133639608,2.95168024692913,3.80031754971331,6.13496561526073,5.48351177590913
"MIF",-3.92817517433723,-3.59362939971946,-4.60494281134497,-4.00384377655468,-3.97840550875772,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-3.76721814487138,-4.60494281134497,-4.60494281134497,-3.48681158256442,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-3.816213989716,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.04824427422038,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-3.74117274271599,-4.60494281134497,-4.60494281134497,-4.60494281134497,-3.846502599059,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-3.97375940059036,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497
"S1PR5",-0.0722203808126833,-0.374160003456405,-1.52765403772587,-2.98788573491138,-0.584534729426773,-0.105992305741716,0.429556540361724,-2.33150162148406,-1.29893841125589,-0.0419715622243116,-1.92734464696253,-0.473039494787927,-0.620345773267004,-0.754547048158094,-0.872468470079198,-1.10073753122112,-1.14262070032723,-0.352148426611052,-0.723961825957658,-0.673163805778119,-1.98112084280297,-2.27472512746037,2.83300528593161,-0.128915957406738,-1.43452611959812,-0.175722841926112,-0.0369319369563801,-0.54211311162575,-1.00226901159537,-1.52733576753251,-0.176440643158142,-1.51667308380233,0.523287012502263,-0.676017749172047,3.97942286697843,-0.0568813965704319,0.509619652442686,-0.0257543659213713,-1.08637547268605,-0.888706129720345,0.663567870550437,-1.16698922878799,-0.206513633457701,-1.60249076563392,-1.91690719949041,-1.18766418688344,-0.380669470584122,-1.91601381857789,-1.50863868202644,-1.18874872019835,-0.920167860799981,-1.15511486600549,-1.44002131351771,-1.14638384976537,0.560774185917055,-0.950541961021035,-1.39821767022098,1.29161861361146,-0.814535242987347,-0.659942224795938,0.718123416134491
"PLK5",-3.92817517433723,-4.01242818723679,-4.02381541944477,-0.860252102328866,-1.91820688783532,-3.3176296065349,-3.02677566711156,-4.60494281134497,-3.93348443287837,-3.97070230234049,-2.55225764425932,-0.839867754637796,-3.95382188646412,-1.81697883429447,0.00464217925618457,-4.60494281134497,-3.36209968959942,-3.82038174361691,-2.36871772199897,-2.397528916292,-3.95073050590788,-2.83209125316022,-3.2447136092553,-1.45202311633972,-2.1812813524875,-3.56682775502233,-0.294552797259688,-2.11405565740626,-2.76794110335737,-2.06504059858418,-3.87170410676592,-3.28246598468242,-3.48622889532686,-0.314961924609694,-4.60494281134497,-3.62407775294788,-3.31387944177624,-2.40998224709693,-3.64077906374351,-3.29932580992719,-4.17102454058748,-3.4481052394574,-3.01569936497615,-2.60284080282443,-4.10027522091126,-3.846502599059,-2.83415108777028,-2.97476223785908,-2.49922798230495,-2.72227569681454,-1.3874442462895,-3.02701674703808,-1.00130141574765,-4.11979019094688,-4.60494281134497,-4.05535457294121,-3.20085451743563,-2.99028346008397,-0.513612791525172,-4.60494281134497,-3.58549243432183
"NOG",-3.92817517433723,-4.01242818723679,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-3.02677566711156,-3.63505563366715,-3.93348443287837,-4.60494281134497,-3.67920933334453,-3.76721814487138,-3.95382188646412,-3.98486455655555,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.15997464512825,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-3.45793293414291,-4.60494281134497,-4.60494281134497,-2.69011459359486,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-3.28246598468242,-3.14168678282813,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.1594588108271,-4.60494281134497,-4.60494281134497,-2.6253606564944,-4.17102454058748,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-3.35196932322951,-4.60494281134497,-4.09996301575975,-4.04714978881424,-4.60494281134497,-3.93321421855048,-4.60494281134497,-4.60494281134497,-3.46796281848479,-4.60494281134497,-2.8744813393341,-3.53615514872295,-4.60494281134497,-4.60494281134497,-3.25840016395494,-4.60494281134497
"TOMM7",6.4018265574031,6.63311957890189,7.311487214954,6.06678686584982,6.12314451076387,6.29846541353812,5.94359847925058,6.46285616684272,7.40809365051317,6.30414865290864,6.78388525669863,6.76556184362479,6.17132726553884,7.0404547837563,6.50146326132908,5.88495178482838,6.4278985896994,6.4668189792501,6.97879879339563,6.07786201441608,8.02333299684528,6.54764191276509,6.62761068952831,6.55988966156634,7.17767764535434,7.35903010447412,5.69172634290051,6.6995669307406,6.84143195446341,7.51282669126961,8.03190697421831,5.58022633541505,6.53922489308748,7.22125035565933,6.12037350179752,5.63384896035904,6.27797434071806,7.02679040284589,5.78246849413708,6.31185410774512,5.08559833171177,6.91461461530605,7.18937460167362,5.65524474234703,5.7959763584254,5.79721295298537,7.49848756760121,7.90472523418375,5.85408573481064,5.96441180391099,7.1835861442976,6.68684714866341,7.92934606701473,7.09219443134734,5.94723770834652,6.39250795129689,7.92031823593213,6.65913158398872,6.27521997755366,5.92215539726861,7.79234313870564
"ENDOV",2.43380951717624,4.15901071751802,2.83479843631028,3.60011719836463,3.12678088289985,2.83108019650311,3.15528761479601,2.91947585319891,3.1548541989205,2.76602256469543,3.07292252517914,2.32855072245738,2.31131228297612,4.867387035687,4.58918059950964,4.17882885572048,3.24997170564436,2.92842492635627,3.66855507244776,3.29315475483385,4.87635823677499,3.67310132846615,3.49976304320509,3.75668068023599,2.67342248907322,4.45600350511001,3.85808090779499,4.43390022046299,3.91707031189119,4.36227841478666,4.00168182617828,3.20332246673442,3.74163588479646,3.42564999102079,3.7764052278095,2.95664419400653,3.49190541972295,4.29499518541981,2.7823263191928,3.59788085559289,2.63186792391036,3.78863266807481,2.81082712729842,3.20520161187202,2.63678216110861,2.92629624209486,3.03036002169713,4.1549946039212,2.96702427448451,3.58651950052988,3.22489752337254,3.67914414925488,4.75269429226104,2.77780727944244,2.22977950629506,3.15089215294297,3.7385210611977,3.17116881201082,4.00771807105556,3.01684171098103,2.31601908301023
